instrument,market_position,qty,entry_price,exit_price,entry_time,exit_time,profit,cum_net_profit,commission,comment
NQ,BUY,1,14438.0,14478.25,2022-01-30 21:36:00,2022-01-30 21:53:55,805.0,-16445.0,4.2,tp3
NQ,BUY,1,14438.5,14475.0,2022-01-30 21:36:00,2022-01-30 21:53:55,730.0,-15715.0,4.2,tp6
NQ,BUY,1,14439.0,14456.0,2022-01-30 21:36:00,2022-01-31 00:10:05,340.0,-15375.0,4.2,sl4
NQ,BUY,1,14868.75,14835.0,2022-01-31 16:12:00,2022-01-31 20:46:47,-675.0,-16050.0,4.2,sl1
NQ,BUY,1,14865.75,14835.0,2022-01-31 16:12:00,2022-01-31 20:46:47,-615.0,-16665.0,4.2,sl2
NQ,BUY,1,14866.5,14831.5,2022-01-31 16:12:00,2022-01-31 20:46:47,-700.0,-17365.0,4.2,sl5
NQ,BUY,1,14865.0,14831.5,2022-01-31 16:12:00,2022-01-31 20:46:47,-670.0,-18035.0,4.2,sl6
NQ,BUY,1,14864.75,14826.0,2022-01-31 16:12:00,2022-01-31 20:54:47,-775.0,-18810.0,4.2,sl3
NQ,BUY,1,14863.25,14826.0,2022-01-31 16:12:00,2022-01-31 20:54:47,-745.0,-19555.0,4.2,sl4
NQ,BUY,1,14958.0,14927.75,2022-02-01 15:36:05,2022-02-01 15:39:20,-605.0,-20160.0,4.3,sl5
NQ,BUY,1,14960.0,14927.75,2022-02-01 15:36:05,2022-02-01 15:39:20,-645.0,-20805.0,4.3,sl6
NQ,BUY,1,14962.75,14964.5,2022-02-01 15:36:05,2022-02-01 15:46:15,35.0,-20770.0,4.3,sl1
NQ,BUY,1,14961.75,14961.0,2022-02-01 15:36:05,2022-02-01 15:46:15,-15.0,-20785.0,4.3,sl2
NQ,BUY,1,14960.5,15002.75,2022-02-01 15:36:05,2022-02-01 15:54:40,845.0,-19940.0,4.3,tp3
NQ,BUY,1,14961.75,15036.75,2022-02-01 15:36:05,2022-02-01 16:05:35,1500.0,-18440.0,4.3,tp4
NQ,BUY,1,15066.75,15087.0,2022-02-01 16:12:00,2022-02-01 16:15:35,405.0,-18035.0,4.3,tp5
NQ,BUY,1,15066.75,15070.0,2022-02-01 16:12:00,2022-02-01 16:19:00,65.0,-17970.0,4.3,sl6
NQ,BUY,1,15066.25,15067.75,2022-02-01 16:12:00,2022-02-01 16:20:05,30.0,-17940.0,4.3,sl1
NQ,BUY,1,15064.0,15066.5,2022-02-01 16:12:00,2022-02-01 16:20:05,50.0,-17890.0,4.3,sl2
NQ,BUY,1,15063.0,15106.25,2022-02-01 16:12:00,2022-02-01 16:29:30,865.0,-17025.0,4.3,tp3
NQ,BUY,1,15064.0,15140.25,2022-02-01 16:12:00,2022-02-01 20:05:28,1525.0,-15500.0,4.3,tp4
NQ,BUY,1,15224.75,15249.0,2022-02-02 04:48:00,2022-02-02 04:57:25,485.0,-15015.0,4.3,tp5
NQ,BUY,1,15224.75,15234.25,2022-02-02 04:48:00,2022-02-02 05:00:55,190.0,-14825.0,4.3,sl6
NQ,BUY,1,15223.75,15232.25,2022-02-02 04:48:00,2022-02-02 05:01:30,170.0,-14655.0,4.3,sl1
NQ,BUY,1,15224.75,15231.5,2022-02-02 04:48:00,2022-02-02 05:01:45,135.0,-14520.0,4.3,sl2
NQ,BUY,1,15225.0,15228.5,2022-02-02 04:48:00,2022-02-02 05:09:35,70.0,-14450.0,4.3,sl3
NQ,BUY,1,15225.5,15183.75,2022-02-02 04:48:00,2022-02-02 06:11:40,-835.0,-15285.0,4.3,sl4
NQ,BUY,1,15237.25,15247.75,2022-02-02 07:12:00,2022-02-02 07:38:01,210.0,-15075.0,4.3,sl5
NQ,BUY,1,15236.75,15242.0,2022-02-02 07:12:00,2022-02-02 07:39:15,105.0,-14970.0,4.3,sl6
NQ,BUY,1,15235.75,15222.0,2022-02-02 07:12:00,2022-02-02 07:40:10,-275.0,-15245.0,4.3,sl1
NQ,BUY,1,15237.25,15237.0,2022-02-02 07:12:00,2022-02-02 07:40:10,-5.0,-15250.0,4.3,sl2
NQ,BUY,1,15237.25,15236.25,2022-02-02 07:12:00,2022-02-02 07:41:15,-20.0,-15270.0,4.3,sl3
NQ,BUY,1,15238.75,15195.5,2022-02-02 07:12:00,2022-02-02 08:27:40,-865.0,-16135.0,4.3,sl4
NQ,BUY,1,14784.5,14808.75,2022-02-03 16:48:00,2022-02-03 16:54:30,485.0,-15650.0,4.3,tp5
NQ,BUY,1,14784.0,14768.75,2022-02-03 16:48:00,2022-02-03 18:00:05,-305.0,-15955.0,4.3,sl1
NQ,BUY,1,14784.25,14754.0,2022-02-03 16:48:00,2022-02-03 18:00:05,-605.0,-16560.0,4.3,sl2
NQ,BUY,1,14784.75,14768.75,2022-02-03 16:48:00,2022-02-03 18:00:05,-320.0,-16880.0,4.3,sl3
NQ,BUY,1,14784.75,14768.75,2022-02-03 16:48:00,2022-02-03 18:00:05,-320.0,-17200.0,4.3,sl6
NQ,BUY,1,14784.0,14742.0,2022-02-03 16:48:00,2022-02-03 18:01:40,-840.0,-18040.0,4.3,sl4
NQ,BUY,1,14704.0,14728.5,2022-02-04 13:12:00,2022-02-04 13:24:25,490.0,-17550.0,4.3,tp5
NQ,BUY,1,14702.75,14711.5,2022-02-04 13:12:00,2022-02-04 13:26:20,175.0,-17375.0,4.3,sl1
NQ,BUY,1,14703.0,14710.5,2022-02-04 13:12:00,2022-02-04 13:26:20,150.0,-17225.0,4.3,sl2
NQ,BUY,1,14706.25,14712.5,2022-02-04 13:12:00,2022-02-04 13:26:20,125.0,-17100.0,4.3,sl6
NQ,BUY,1,14704.5,14707.75,2022-02-04 13:12:00,2022-02-04 13:27:15,65.0,-17035.0,4.3,sl3
NQ,BUY,1,14703.25,14709.75,2022-02-04 13:12:00,2022-02-04 14:13:00,130.0,-16905.0,4.3,sl4
NQ,BUY,1,14717.75,14723.0,2022-02-04 14:24:00,2022-02-04 14:27:40,105.0,-16800.0,4.3,sl5
NQ,BUY,1,14721.75,14747.75,2022-02-04 14:24:00,2022-02-04 14:33:40,520.0,-16280.0,4.3,tp1
NQ,BUY,1,14722.75,14747.75,2022-02-04 14:24:00,2022-02-04 14:33:40,500.0,-15780.0,4.3,tp2
NQ,BUY,1,14721.0,14754.25,2022-02-04 14:24:00,2022-02-04 14:33:40,665.0,-15115.0,4.3,tp6
NQ,BUY,1,14718.25,14762.75,2022-02-04 14:24:00,2022-02-04 14:38:00,890.0,-14225.0,4.3,tp3
NQ,BUY,1,14593.75,14613.75,2022-02-08 10:48:05,2022-02-08 10:53:35,400.0,-13825.0,4.3,tp1
NQ,BUY,1,14592.25,14615.25,2022-02-08 10:48:05,2022-02-08 10:53:35,460.0,-13365.0,4.3,tp2
NQ,BUY,1,14591.25,14625.5,2022-02-08 10:48:05,2022-02-08 10:54:05,685.0,-12680.0,4.3,tp3
NQ,BUY,1,14592.25,14659.25,2022-02-08 10:48:05,2022-02-08 11:13:40,1340.0,-11340.0,4.3,tp4
NQ,BUY,1,14593.25,14668.25,2022-02-08 10:48:05,2022-02-08 11:13:55,1500.0,-9840.0,4.3,tp5
NQ,BUY,1,14597.0,14669.25,2022-02-08 10:48:05,2022-02-08 11:13:55,1445.0,-8395.0,4.3,tp6
NQ,BUY,1,14653.75,14673.75,2022-02-08 11:24:05,2022-02-08 11:30:35,400.0,-7995.0,4.3,tp1
NQ,BUY,1,14654.0,14675.25,2022-02-08 11:24:05,2022-02-08 11:30:35,425.0,-7570.0,4.3,tp2
NQ,BUY,1,14654.75,14688.75,2022-02-08 11:24:05,2022-02-08 11::31:24,680.0,-6890.0,4.3,tp3
NQ,BUY,1,14657.25,14660.0,2022-02-08 11:24:05,2022-02-08 12:15:05,55.0,-6835.0,4.3,sl4
NQ,BUY,1,14657.75,14659.5,2022-02-08 11:24:05,2022-02-08 12:15:05,35.0,-6800.0,4.3,sl5
NQ,BUY,1,14654.25,14722.75,2022-02-08 11:24:05,2022-02-08 12:32:41,1370.0,-5430.0,4.3,tp6
NQ,BUY,1,14721.0,14741.25,2022-02-08 15:36:02,2022-02-08 15:53:36,405.0,-6835.0,4.3,tp1
NQ,BUY,1,14717.25,14742.0,2022-02-08 15:36:07,2022-02-08 15:53:37,495.0,-6800.0,4.3,tp2
NQ,BUY,1,14718.5,14743.5,2022-02-08 15:36:11,2022-02-08 16:06:21,500.0,-5430.0,4.3,bars
NQ,BUY,1,14859.5,14838.75,2022-02-09 04:12:00,2022-02-09 05:01:05,-415.0,-4445.0,4.3,sl1
NQ,BUY,1,14859.75,14838.75,2022-02-09 04:12:00,2022-02-09 05:01:05,-420.0,-4865.0,4.3,sl2
NQ,BUY,1,14860.5,14894.5,2022-02-09 04:12:00,2022-02-09 06:54:50,680.0,-4185.0,4.3,tp3
NQ,BUY,1,14860.5,14928.5,2022-02-09 04:12:00,2022-02-09 07:10:50,1360.0,-2825.0,4.3,tp4
NQ,BUY,1,14860.0,14935.0,2022-02-09 04:12:00,2022-02-09 08:10:35,1500.0,-1325.0,4.3,tp5
NQ,BUY,1,14860.5,14936.0,2022-02-09 04:12:00,2022-02-09 08:10:35,1510.0,185.0,4.3,tp6
NQ,BUY,1,14982.75,14962.5,2022-02-09 13:12:00,2022-02-09 13:39:20,-405.0,-220.0,4.3,sl1
NQ,BUY,1,14981.25,14963.0,2022-02-09 13:12:00,2022-02-09 13:39:20,-365.0,-585.0,4.3,sl2
NQ,BUY,1,14979.5,15013.5,2022-02-09 13:12:00,2022-02-09 14:14:20,680.0,95.0,4.3,tp3
NQ,BUY,1,14980.75,14992.75,2022-02-09 13:12:00,2022-02-09 15:41:20,240.0,335.0,4.3,sl5
NQ,BUY,1,14981.75,14992.25,2022-02-09 13:12:00,2022-02-09 15:41:20,210.0,545.0,4.3,sl6
NQ,BUY,1,14982.75,15048.75,2022-02-09 13:12:00,2022-02-09 16:20:05,1320.0,1865.0,4.3,tp4
NQ,BUY,1,15053.5,15033.5,2022-02-09 16:48:00,2022-02-09 18:43:40,-400.0,1465.0,4.3,sl1
NQ,BUY,1,15054.0,15033.5,2022-02-09 16:48:00,2022-02-09 18:43:40,-410.0,1055.0,4.3,sl2
NQ,BUY,1,15054.25,15004.25,2022-02-09 16:48:00,2022-02-09 20:13:25,-1000.0,55.0,4.3,sl3
NQ,BUY,1,15054.75,14989.25,2022-02-09 16:48:00,2022-02-09 20:13:25,-1310.0,-1255.0,4.3,sl4
NQ,BUY,1,15054.25,14984.75,2022-02-09 16:48:00,2022-02-09 20:30:10,-1390.0,-2645.0,4.3,sl5
NQ,BUY,1,15054.5,14999.5,2022-02-09 16:48:00,2022-02-09 20:30:10,-1100.0,-3745.0,4.3,sl6
NQ,BUY,1,14040.0,14060.25,2022-03-18 02:24:00,2022-03-18 02:30:20,405.0,-3340.0,4.3,tp1
NQ,BUY,1,14040.0,14046.75,2022-03-18 02:24:00,2022-03-18 02:31:45,135.0,-3205.0,4.3,sl2
NQ,BUY,1,14040.25,14045.25,2022-03-18 02:24:00,2022-03-18 02:31:45,100.0,-3105.0,4.3,sl3
NQ,BUY,1,14040.5,14045.25,2022-03-18 02:24:00,2022-03-18 02:31:45,95.0,-3010.0,4.3,sl4
NQ,BUY,1,14039.75,13985.0,2022-03-18 02:24:00,2022-03-18 07:10:35,-1095.0,-4105.0,4.3,sl5
NQ,BUY,1,14040.0,13985.0,2022-03-18 02:24:00,2022-03-18 07:10:35,-1100.0,-5205.0,4.3,sl6
NQ,BUY,1,14238.5,14220.75,2022-03-18 10:12:00,2022-03-18 10:14:05,-355.0,-5560.0,4.3,sl1
NQ,BUY,1,14239.5,14221.0,2022-03-18 10:12:00,2022-03-18 10:14:05,-370.0,-5930.0,4.3,sl2
NQ,BUY,1,14239.0,14187.0,2022-03-18 10:12:00,2022-03-18 10:33:30,-1040.0,-6970.0,4.3,sl3
NQ,BUY,1,14239.0,14173.0,2022-03-18 10:12:00,2022-03-18 10:33:30,-1320.0,-8290.0,4.3,sl4
NQ,BUY,1,14241.25,14187.0,2022-03-18 10:12:00,2022-03-18 10:33:30,-1085.0,-9375.0,4.3,sl5
NQ,BUY,1,14243.5,14173.0,2022-03-18 10:12:00,2022-03-18 10:33:30,-1410.0,-10785.0,4.3,sl6
NQ,BUY,1,14386.0,14384.75,2022-03-21 16:12:00,2022-03-21 18:00:05,-25.0,-10810.0,4.3,sl1
NQ,BUY,1,14385.25,14370.5,2022-03-21 16:12:00,2022-03-21 18:00:05,-295.0,-11105.0,4.3,sl5
NQ,BUY,1,14385.5,14368.0,2022-03-21 16:12:00,2022-03-21 18:32:10,-350.0,-11455.0,4.3,sl2
NQ,BUY,1,14384.5,14332.25,2022-03-21 16:12:00,2022-03-21 20:31:45,-1045.0,-12500.0,4.3,sl3
NQ,BUY,1,14384.75,14332.25,2022-03-21 16:12:00,2022-03-21 20:31:45,-1050.0,-13550.0,4.3,sl4
NQ,BUY,1,14384.75,14304.0,2022-03-21 16:12:00,2022-03-21 21:01:00,-1615.0,-15165.0,4.3,sl6
NQ,BUY,1,14540.25,14553.25,2022-03-22 10:12:05,2022-03-22 10:18:20,260.0,-14905.0,4.3,tp1
NQ,BUY,1,14539.5,14563.25,2022-03-22 10:12:05,2022-03-22 10:19:10,475.0,-14430.0,4.3,tp2
NQ,BUY,1,14540.0,14568.0,2022-03-22 10:12:05,2022-03-22 10:19:40,560.0,-13870.0,4.3,tp3
NQ,BUY,1,14538.0,14569.0,2022-03-22 10:12:05,2022-03-22 10:19:50,620.0,-13250.0,4.3,tp5
NQ,BUY,1,14537.75,14598.75,2022-03-22 10:12:05,2022-03-22 10:30:25,1220.0,-12030.0,4.3,tp6
NQ,BUY,1,14543.5,14622.0,2022-03-22 10:12:05,2022-03-22 10:35:25,1570.0,-10460.0,4.3,tp4
NQ,BUY,1,14616.75,14629.75,2022-03-22 13:12:00,2022-03-22 13:15:00,260.0,-10200.0,4.3,tp1
NQ,BUY,1,14617.25,14620.75,2022-03-22 13:12:00,2022-03-22 13:16:15,70.0,-10130.0,4.3,sl5
NQ,BUY,1,14619.25,14598.0,2022-03-22 13:12:00,2022-03-22 13:20:25,-425.0,-10555.0,4.3,sl2
NQ,BUY,1,14620.5,14647.5,2022-03-22 13:12:00,2022-03-22 14:00:00,540.0,-10015.0,4.3,tp3
NQ,BUY,1,14620.5,14621.75,2022-03-22 13:12:00,2022-03-22 14:04:05,25.0,-9990.0,4.3,sl6
NQ,BUY,1,14617.5,14629.25,2022-03-22 13:12:00,2022-03-22 15:55:20,235.0,-9755.0,4.3,sl4
NQ,BUY,1,14627.0,14640.0,2022-03-23 11:24:00,2022-03-23 11:26:25,260.0,-9495.0,4.3,tp1
NQ,BUY,1,14625.5,14630.0,2022-03-23 11:24:00,2022-03-23 11:46:40,90.0,-9405.0,4.3,sl5
NQ,BUY,1,14625.25,14650.25,2022-03-23 11:24:00,2022-03-23 11:55:15,500.0,-8905.0,4.3,tp2
NQ,BUY,1,14628.25,14653.25,2022-03-23 11:24:00,2022-03-23 11:57:20,500.0,-8405.0,4.3,tp3
NQ,BUY,1,14630.0,14657.25,2022-03-23 11:24:00,2022-03-23 12:04:50,545.0,-7860.0,4.3,sl6
NQ,BUY,1,14632.25,14573.25,2022-03-23 11:24:00,2022-03-23 12:45:56,-1180.0,-9040.0,4.3,sl4
NQ,BUY,1,14515.25,14528.25,2022-03-24 00:36:00,2022-03-24 01:38:30,260.0,-8780.0,4.3,tp1
NQ,BUY,1,14515.0,14538.5,2022-03-24 00:36:00,2022-03-24 01:44:50,470.0,-8310.0,4.3,tp2
NQ,BUY,1,14515.25,14543.25,2022-03-24 00:36:00,2022-03-24 01:46:10,560.0,-7750.0,4.3,tp3
NQ,BUY,1,14515.25,14547.0,2022-03-24 00:36:00,2022-03-24 02:03:45,635.0,-7115.0,4.3,tp5
NQ,BUY,1,14515.75,14524.5,2022-03-24 00:36:00,2022-03-24 02:23:15,175.0,-6940.0,4.3,sl6
NQ,BUY,1,14516.0,14462.0,2022-03-24 00:36:00,2022-03-24 10:18:25,-1080.0,-8020.0,4.3,sl4
NQ,BUY,1,14589.0,14602.0,2022-03-24 11:24:00,2022-03-24 11:25:45,260.0,-7760.0,4.3,tp1
NQ,BUY,1,14588.75,14612.0,2022-03-24 11:24:00,2022-03-24 11:26:20,465.0,-7295.0,4.3,tp2
NQ,BUY,1,14590.75,14618.75,2022-03-24 11:24:00,2022-03-24 11:26:55,560.0,-6735.0,4.3,tp3
NQ,BUY,1,14592.5,14626.5,2022-03-24 11:24:00,2022-03-24 11:27:06,680.0,-6055.0,4.3,tp5
NQ,BUY,1,14592.25,14653.75,2022-03-24 11:24:00,2022-03-24 11:41:20,1230.0,-4825.0,4.3,tp6
NQ,BUY,1,14592.75,14606.25,2022-03-24 11:24:00,2022-03-24 12:03:15,270.0,-4555.0,4.3,sl4
NQ,BUY,1,14655.25,14668.25,2022-03-24 13:48:00,2022-03-24 14:02:20,260.0,-4295.0,4.3,tp1
NQ,BUY,1,14659.0,14678.5,2022-03-24 13:48:00,2022-03-24 14:04:00,390.0,-3905.0,4.3,tp2
NQ,BUY,1,14659.75,14674.0,2022-03-24 13:48:00,2022-03-24 14:07:25,285.0,-3620.0,4.3,sl5
NQ,BUY,1,14662.5,14667.5,2022-03-24 13:48:00,2022-03-24 14:08:05,100.0,-3520.0,4.3,sl3
NQ,BUY,1,14662.0,14662.25,2022-03-24 13:48:00,2022-03-24 14:08:10,5.0,-3515.0,4.3,sl6
NQ,BUY,1,14663.5,14741.75,2022-03-24 13:48:00,2022-03-24 15:51:30,1565.0,-1950.0,4.3,tp4
NQ,BUY,1,14756.75,14769.75,2022-03-24 16:12:00,2022-03-24 18:03:20,260.0,-1690.0,4.3,tp1
NQ,BUY,1,14757.25,14763.0,2022-03-24 16:12:00,2022-03-24 18:08:00,115.0,-1575.0,4.3,sl5
NQ,BUY,1,14757.0,14739.0,2022-03-24 16:12:00,2022-03-24 19:11:30,-360.0,-1935.0,4.3,sl2
NQ,BUY,1,14757.0,14785.25,2022-03-24 16:12:00,2022-03-24 21:55:05,565.0,-1370.0,4.3,tp3
NQ,BUY,1,14757.5,14762.75,2022-03-24 16:12:00,2022-03-24 22:07:00,105.0,-1265.0,4.3,sl6
NQ,BUY,1,14715.75,14728.75,2022-03-25 14:24:05,2022-03-25 14:28:05,260.0,-1005.0,4.3,tp1
NQ,BUY,1,14714.75,14722.75,2022-03-25 14:24:05,2022-03-25 14:28:40,160.0,-845.0,4.3,sl5
NQ,BUY,1,14715.0,14739.0,2022-03-25 14:24:05,2022-03-25 14:31:10,480.0,-365.0,4.3,tp2
NQ,BUY,1,14717.75,14743.0,2022-03-25 14:24:05,2022-03-25 14:31:10,505.0,140.0,4.3,tp3
NQ,BUY,1,14718.25,14723.0,2022-03-25 14:24:05,2022-03-25 14:35:15,95.0,235.0,4.3,sl6
NQ,BUY,1,14718.25,14661.5,2022-03-25 14:24:05,2022-03-25 15:22:50,-1135.0,-900.0,4.3,sl4
NQ,BUY,1,14837.5,14839.25,2022-03-28 13:48:00,2022-03-28 14:01:20,35.0,-865.0,4.3,sl1
NQ,BUY,1,14836.25,14839.0,2022-03-28 13:48:00,2022-03-28 14:01:20,55.0,-810.0,4.3,sl2
NQ,BUY,1,14835.75,14853.75,2022-03-28 13:48:00,2022-03-28 14:03:00,360.0,-450.0,4.3,tp3
NQ,BUY,1,14837.0,14907.75,2022-03-28 13:48:00,2022-03-28 14:52:35,1415.0,965.0,4.3,tp4
NQ,BUY,1,14839.25,14932.25,2022-03-28 13:48:00,2022-03-28 14:59:10,1860.0,2825.0,4.3,tp5
NQ,BUY,1,14838.75,14933.25,2022-03-28 13:48:00,2022-03-28 14:59:45,1890.0,4715.0,4.3,tp6
NQ,BUY,1,14939.0,14926.0,2022-03-28 15:00:00,2022-03-28 15:01:00,-260.0,4455.0,4.3,sl1
NQ,BUY,1,14940.0,14926.0,2022-03-28 15:00:00,2022-03-28 15:01:00,-280.0,4175.0,4.3,sl2
NQ,BUY,1,14940.5,14958.5,2022-03-28 15:00:00,2022-03-28 15:32:00,360.0,4535.0,4.3,tp3
NQ,BUY,1,14976.25,14963.5,2022-03-28 19:12:00,2022-03-28 20:10:35,-255.0,4280.0,4.3,sl1
NQ,BUY,1,14976.25,14963.5,2022-03-28 19:12:00,2022-03-28 20:10:35,-255.0,4025.0,4.3,sl2
NQ,BUY,1,15006.0,15021.0,2022-03-29 02:24:00,2022-03-29 02:55:15,300.0,4325.0,4.3,tp1
NQ,BUY,1,15005.75,15022.0,2022-03-29 02:24:00,2022-03-29 02:59:15,325.0,4650.0,4.3,tp2
NQ,BUY,1,15005.75,15024.25,2022-03-29 02:24:00,2022-03-29 02:59:15,370.0,5020.0,4.3,tp3
NQ,BUY,1,15004.5,15077.75,2022-03-29 02:24:00,2022-03-29 05:41:10,1465.0,6485.0,4.3,tp4
NQ,BUY,1,15005.25,15018.25,2022-03-29 02:24:00,2022-03-29 07:32:30,260.0,6745.0,4.3,sl5
NQ,BUY,1,15005.0,15017.5,2022-03-29 02:24:00,2022-03-29 07:32:30,250.0,6995.0,4.3,sl6
NQ,BUY,1,15062.75,15062.75,2022-03-29 07:48:00,2022-03-29 07:48:36,0.0,6995.0,4.3,sl1
NQ,BUY,1,15066.5,15078.75,2022-03-29 07:48:00,2022-03-29 07:50:25,245.0,7240.0,4.3,tp2
NQ,BUY,1,15071.5,15089.5,2022-03-29 07:48:00,2022-03-29 07:52:40,360.0,7600.0,4.3,tp3
NQ,BUY,1,15073.75,15143.5,2022-03-29 07:48:00,2022-03-29 08:24:40,1395.0,8995.0,4.3,tp4
NQ,BUY,1,15063.75,15157.25,2022-03-29 07:48:00,2022-03-29 08:25:10,1870.0,10865.0,4.3,tp5
NQ,BUY,1,15061.75,15157.75,2022-03-29 07:48:00,2022-03-29 08:25:10,1920.0,12785.0,4.3,tp6
NQ,BUY,1,15163.0,15149.75,2022-03-29 09:00:05,2022-03-29 09:01:05,-265.0,12520.0,4.3,sl1
NQ,BUY,1,15164.25,15134.75,2022-03-29 09:00:05,2022-03-29 09:01:05,-590.0,11930.0,4.3,sl2
NQ,BUY,1,15164.5,15182.5,2022-03-29 09:00:05,2022-03-29 09:31:15,360.0,12290.0,4.3,tp3
NQ,BUY,1,15164.25,15135.0,2022-03-29 09:00:05,2022-03-29 09:48:45,-585.0,11705.0,4.3,sl5
NQ,BUY,1,15165.0,15120.0,2022-03-29 09:00:05,2022-03-29 09:48:45,-900.0,10805.0,4.3,sl6
NQ,BUY,1,15163.75,15125.25,2022-03-29 09:00:05,2022-03-29 09:50:00,-770.0,10035.0,4.3,sl4
NQ,BUY,1,15150.0,15136.0,2022-03-29 12:00:00,2022-03-29 12:01:25,-280.0,9755.0,4.3,sl1
NQ,BUY,1,15149.0,15136.0,2022-03-29 12:00:00,2022-03-29 12:01:25,-260.0,9495.0,4.3,sl2
NQ,BUY,1,15145.5,15107.5,2022-03-29 12:00:00,2022-03-29 12:30:35,-760.0,8735.0,4.3,sl5
NQ,BUY,1,15142.0,15092.5,2022-03-29 12:00:00,2022-03-29 12:30:35,-990.0,7745.0,4.3,sl6
NQ,BUY,1,15138.5,15106.0,2022-03-29 12:00:00,2022-03-29 12:30:55,-650.0,7095.0,4.3,sl3
NQ,BUY,1,15140.0,15106.0,2022-03-29 12:00:00,2022-03-29 12:30:55,-680.0,6415.0,4.3,sl4
NQ,BUY,1,15184.25,15172.0,2022-03-29 13:48:00,2022-03-29 13:51:00,-245.0,6170.0,4.3,sl1
NQ,BUY,1,15183.25,15172.0,2022-03-29 13:48:00,2022-03-29 13:51:00,-225.0,5945.0,4.3,sl2
NQ,BUY,1,15181.75,15199.75,2022-03-29 13:48:00,2022-03-29 14:35:20,360.0,6305.0,4.3,tp3
NQ,BUY,1,15181.0,15254.0,2022-03-29 13:48:00,2022-03-29 15:24:30,1460.0,7765.0,4.3,tp4
NQ,BUY,1,15181.5,15203.0,2022-03-29 13:48:00,2022-03-29 15:54:35,430.0,8195.0,4.3,sl5
NQ,BUY,1,15183.75,15202.75,2022-03-29 13:48:00,2022-03-29 15:54:35,380.0,8575.0,4.3,sl6
NQ,BUY,1,15223.0,15209.5,2022-03-29 19:48:00,2022-03-29 20:01:40,-270.0,8305.0,4.3,sl1
NQ,BUY,1,15223.25,15209.5,2022-03-29 19:48:00,2022-03-29 20:01:40,-275.0,8030.0,4.3,sl2
NQ,BUY,1,15222.75,15240.75,2022-03-29 19:48:00,2022-03-29 21:27:10,360.0,8390.0,4.3,tp3
NQ,BUY,1,15222.75,15178.75,2022-03-29 19:48:00,2022-03-30 03:01:00,-880.0,7510.0,4.3,sl5
NQ,BUY,1,15222.75,15193.75,2022-03-29 19:48:00,2022-03-30 03:01:00,-580.0,6930.0,4.3,sl6
NQ,BUY,1,15222.75,15182.75,2022-03-29 19:48:00,2022-03-30 03:08:15,-800.0,6130.0,4.3,sl4
NQ,BUY,1,14943.5,14930.0,2022-04-01 03:00:05,2022-04-01 03:05:45,-270.0,5860.0,4.3,sl1
NQ,BUY,1,14940.5,14930.0,2022-04-01 03:00:05,2022-04-01 03:05:45,-210.0,5650.0,4.3,sl2
NQ,BUY,1,14941.25,14913.25,2022-04-01 03:00:05,2022-04-01 03:36:00,-560.0,5090.0,4.3,sl5
NQ,BUY,1,14940.0,14898.5,2022-04-01 03:00:05,2022-04-01 03:36:00,-830.0,4260.0,4.3,sl6
NQ,BUY,1,14943.0,14940.5,2022-04-01 03:00:05,2022-04-01 06:44:50,-50.0,4210.0,4.3,sl3
NQ,BUY,1,14940.0,14902.0,2022-04-01 03:00:05,2022-04-01 08:50:45,-760.0,3450.0,4.3,sl4
