instrument,action,qty,price,time,commission,local_id,order_id
NQ,SELL,1,14203.0,2022-01-27 07:50:07,2.1,117,298
NQ,SELL,1,14203.25,2022-01-27 07:50:07,2.1,118,302
NQ,SELL,1,14230.75,2022-01-27 07:59:25,2.1,119,314
NQ,SELL,1,14228.75,2022-01-27 08:33:10,2.1,120,318
NQ,BUY,1,14297.75,2022-01-27 09:00:05,2.1,121,320
NQ,BUY,1,14293.75,2022-01-27 09:00:05,2.1,122,324
NQ,BUY,1,14294.5,2022-01-27 09:00:05,2.1,123,328
NQ,BUY,1,14295.75,2022-01-27 09:00:05,2.1,124,332
NQ,BUY,1,14300.0,2022-01-27 09:00:05,2.1,125,336
NQ,BUY,1,14301.25,2022-01-27 09:00:05,2.1,126,340
NQ,SELL,1,14315.75,2022-01-27 09:02:20,2.1,127,321
NQ,SELL,1,14321.75,2022-01-27 09:02:40,2.1,128,325
NQ,SELL,1,14329.75,2022-01-27 09:05:15,2.1,129,329
NQ,SELL,1,14342.5,2022-01-27 09:30:05,2.1,130,333
NQ,SELL,1,14304.5,2022-01-27 09:30:30,2.1,131,338
NQ,SELL,1,14266.75,2022-01-27 09:36:15,2.1,132,342
NQ,BUY,1,14394.75,2022-01-27 10:12:05,2.1,133,344
NQ,BUY,1,14398.5,2022-01-27 10:12:05,2.1,134,348
NQ,BUY,1,14396.25,2022-01-27 10:12:05,2.1,135,352
NQ,BUY,1,14396.0,2022-01-27 10:12:05,2.1,136,356
NQ,BUY,1,14394.5,2022-01-27 10:12:05,2.1,137,360
NQ,BUY,1,14388.5,2022-01-27 10:12:05,2.1,138,364
NQ,SELL,1,14377.5,2022-01-27 10:13:00,2.1,139,346
NQ,SELL,1,14363.25,2022-01-27 10:13:00,2.1,140,350
NQ,SELL,1,14377.25,2022-01-27 10:13:00,2.1,141,354
NQ,SELL,1,14377.25,2022-01-27 10:13:00,2.1,142,358
NQ,SELL,1,14360.25,2022-01-27 10:18:15,2.1,143,362
NQ,SELL,1,14360.25,2022-01-27 10:18:15,2.1,144,366
NQ,BUY,1,14256.0,2022-01-28 13:12:00,2.1,1,4
NQ,BUY,1,14257.25,2022-01-28 13:12:00,2.1,2,8
NQ,BUY,1,14254.75,2022-01-28 13:12:00,2.1,3,12
NQ,BUY,1,14254.25,2022-01-28 13:12:00,2.1,4,16
NQ,BUY,1,14249.75,2022-01-28 13:12:00,2.1,5,20
NQ,BUY,1,14249.5,2022-01-28 13:12:00,2.1,6,24
NQ,SELL,1,14242.25,2022-01-28 13:14:05,2.1,7,6
NQ,SELL,1,14228.25,2022-01-28 13:14:05,2.1,8,10
NQ,SELL,1,14238.5,2022-01-28 13:16:10,2.1,9,14
NQ,SELL,1,14238.5,2022-01-28 13:16:10,2.1,10,18
NQ,SELL,1,14201.75,2022-01-28 13:21:25,2.1,11,22
NQ,SELL,1,14215.75,2022-01-28 13:21:25,2.1,12,26
NQ,BUY,1,14234.25,2022-01-28 13:48:00,2.1,13,28
NQ,BUY,1,14234.25,2022-01-28 13:48:00,2.1,14,32
NQ,BUY,1,14235.0,2022-01-28 13:48:00,2.1,15,36
NQ,BUY,1,14234.0,2022-01-28 13:48:00,2.1,16,40
NQ,BUY,1,14234.75,2022-01-28 13:48:00,2.1,17,44
NQ,BUY,1,14243.5,2022-01-28 13:48:00,2.1,18,48
NQ,SELL,1,14252.5,2022-01-28 13:48:34,2.1,19,29
NQ,SELL,1,14237.5,2022-01-28 13:49:00,2.1,20,34
NQ,SELL,1,14204.75,2022-01-28 13:49:35,2.1,21,38
NQ,SELL,1,14218.75,2022-01-28 13:49:35,2.1,22,42
NQ,SELL,1,14237.25,2022-01-28 14:02:45,2.1,23,46
NQ,SELL,1,14196.75,2022-01-28 14:05:10,2.1,24,50
NQ,BUY,1,14224.25,2022-01-28 15:00:00,2.1,25,52
NQ,BUY,1,14222.25,2022-01-28 15:00:00,2.1,26,56
NQ,BUY,1,14232.75,2022-01-28 15:00:00,2.1,27,60
NQ,BUY,1,14227.0,2022-01-28 15:00:00,2.1,28,64
NQ,BUY,1,14233.25,2022-01-28 15:00:00,2.1,29,68
NQ,BUY,1,14230.75,2022-01-28 15:00:00,2.1,30,72
NQ,SELL,1,14234.25,2022-01-28 15:00:00,2.1,31,75
NQ,SELL,1,14235.25,2022-01-28 15:00:00,2.1,32,76
NQ,SELL,1,14225.25,2022-01-28 15:00:50,2.1,33,54
NQ,SELL,1,14210.75,2022-01-28 15:02:05,2.1,34,58
NQ,SELL,1,14199.25,2022-01-28 15:12:55,2.1,35,70
NQ,SELL,1,14199.25,2022-01-28 15:12:55,2.1,36,74
NQ,BUY,1,14439.25,2022-01-30 21:36:00,2.1,1,4
NQ,BUY,1,14438.5,2022-01-30 21:36:00,2.1,2,8
NQ,BUY,1,14438.25,2022-01-30 21:36:00,2.1,3,12
NQ,BUY,1,14438.0,2022-01-30 21:36:00,2.1,4,16
NQ,BUY,1,14438.5,2022-01-30 21:36:00,2.1,5,20
NQ,BUY,1,14439.0,2022-01-30 21:36:00,2.1,6,24
NQ,SELL,1,14462.5,2022-01-30 21:50:40,2.1,7,21
NQ,SELL,1,14468.25,2022-01-30 21:53:45,2.1,8,5
NQ,SELL,1,14469.5,2022-01-30 21:53:55,2.1,9,9
NQ,SELL,1,14478.25,2022-01-30 21:53:55,2.1,10,13
NQ,SELL,1,14475.0,2022-01-30 21:53:55,2.1,11,25
NQ,SELL,1,14456.0,2022-01-31 00:10:05,2.1,12,18
NQ,BUY,1,14868.75,2022-01-31 16:12:00,2.1,1,30
NQ,BUY,1,14865.75,2022-01-31 16:12:00,2.1,2,34
NQ,BUY,1,14866.5,2022-01-31 16:12:00,2.1,3,38
NQ,BUY,1,14865.0,2022-01-31 16:12:00,2.1,4,42
NQ,BUY,1,14864.75,2022-01-31 16:12:00,2.1,5,46
NQ,BUY,1,14863.25,2022-01-31 16:12:00,2.1,6,50
NQ,BUY,1,14958.0,2022-02-01 15:36:05,2.15,1,4
NQ,BUY,1,14960.0,2022-02-01 15:36:05,2.15,2,8
NQ,BUY,1,14962.75,2022-02-01 15:36:05,2.15,3,12
NQ,BUY,1,14961.75,2022-02-01 15:36:05,2.15,4,16
NQ,BUY,1,14960.5,2022-02-01 15:36:05,2.15,5,20
NQ,BUY,1,14961.75,2022-02-01 15:36:05,2.15,6,24
NQ,SELL,1,14927.75,2022-02-01 15:39:20,2.15,7,22
NQ,SELL,1,14927.75,2022-02-01 15:39:20,2.15,8,26
NQ,SELL,1,14964.5,2022-02-01 15:46:15,2.15,9,6
NQ,SELL,1,14961.0,2022-02-01 15:46:15,2.15,10,10
NQ,SELL,1,15002.75,2022-02-01 15:54:40,2.15,11,13
NQ,SELL,1,15036.75,2022-02-01 16:05:35,2.15,12,17
NQ,BUY,1,15066.75,2022-02-01 16:12:00,2.15,13,28
NQ,BUY,1,15066.75,2022-02-01 16:12:00,2.15,14,32
NQ,BUY,1,15066.25,2022-02-01 16:12:00,2.15,15,36
NQ,BUY,1,15064.0,2022-02-01 16:12:00,2.15,16,40
NQ,BUY,1,15063.0,2022-02-01 16:12:00,2.15,17,44
NQ,BUY,1,15064.25,2022-02-01 16:12:00,2.15,18,48
NQ,SELL,1,15087.0,2022-02-01 16:15:35,2.15,19,45
NQ,SELL,1,15070.0,2022-02-01 16:19:00,2.15,20,50
NQ,SELL,1,15067.75,2022-02-01 16:20:05,2.15,21,30
NQ,SELL,1,15066.5,2022-02-01 16:20:05,2.15,22,34
NQ,SELL,1,15106.25,2022-02-01 16:29:30,2.15,23,37
NQ,BUY,1,15224.75,2022-02-02 04:48:00,2.15,1,55
NQ,BUY,1,15224.75,2022-02-02 04:48:00,2.15,2,59
NQ,BUY,1,15223.75,2022-02-02 04:48:00,2.15,3,63
NQ,BUY,1,15224.75,2022-02-02 04:48:00,2.15,4,67
NQ,BUY,1,15225.0,2022-02-02 04:48:00,2.15,5,71
NQ,BUY,1,15225.5,2022-02-02 04:48:00,2.15,6,75
NQ,SELL,1,15249.0,2022-02-02 04:57:25,2.15,7,72
NQ,SELL,1,15234.25,2022-02-02 05:00:55,2.15,8,77
NQ,SELL,1,15232.25,2022-02-02 05:01:30,2.15,9,57
NQ,SELL,1,15231.5,2022-02-02 05:01:45,2.15,10,61
NQ,SELL,1,15228.5,2022-02-02 05:09:35,2.15,11,65
NQ,SELL,1,15183.75,2022-02-02 06:11:40,2.15,12,69
NQ,BUY,1,15237.25,2022-02-02 07:12:00,2.15,13,79
NQ,BUY,1,15236.75,2022-02-02 07:12:00,2.15,14,83
NQ,BUY,1,15235.75,2022-02-02 07:12:00,2.15,15,87
NQ,BUY,1,15237.25,2022-02-02 07:12:00,2.15,16,91
NQ,BUY,1,15237.25,2022-02-02 07:12:00,2.15,17,95
NQ,BUY,1,15238.75,2022-02-02 07:12:00,2.15,18,99
NQ,SELL,1,15247.75,2022-02-02 07:38:01,2.15,19,97
NQ,SELL,1,15242.0,2022-02-02 07:39:15,2.15,20,101
NQ,SELL,1,15222.0,2022-02-02 07:40:10,2.15,21,81
NQ,SELL,1,15237.0,2022-02-02 07:40:10,2.15,22,85
NQ,SELL,1,15236.25,2022-02-02 07:41:15,2.15,23,89
NQ,SELL,1,15195.5,2022-02-02 08:27:40,2.15,24,93
NQ,BUY,1,14784.5,2022-02-03 16:48:00,2.15,1,4
NQ,BUY,1,14784.0,2022-02-03 16:48:00,2.15,2,8
NQ,BUY,1,14784.25,2022-02-03 16:48:00,2.15,3,12
NQ,BUY,1,14784.75,2022-02-03 16:48:00,2.15,4,16
NQ,BUY,1,14784.75,2022-02-03 16:48:00,2.15,5,20
NQ,BUY,1,14784.0,2022-02-03 16:48:00,2.15,6,24
NQ,SELL,1,14808.75,2022-02-03 16:54:30,2.15,7,21
NQ,SELL,1,14768.75,2022-02-03 18:00:05,2.15,8,6
NQ,SELL,1,14754.0,2022-02-03 18:00:05,2.15,9,10
NQ,SELL,1,14768.75,2022-02-03 18:00:05,2.15,10,14
NQ,SELL,1,14768.75,2022-02-03 18:00:05,2.15,11,26
NQ,SELL,1,14742.0,2022-02-03 18:01:40,2.15,12,18
NQ,BUY,1,14704.0,2022-02-04 13:12:00,2.15,13,31
NQ,BUY,1,14702.75,2022-02-04 13:12:00,2.15,14,35
NQ,BUY,1,14703.0,2022-02-04 13:12:00,2.15,15,39
NQ,BUY,1,14706.25,2022-02-04 13:12:00,2.15,16,43
NQ,BUY,1,14704.5,2022-02-04 13:12:00,2.15,17,47
NQ,BUY,1,14703.25,2022-02-04 13:12:00,2.15,18,51
NQ,SELL,1,14728.5,2022-02-04 13:24:25,2.15,19,48
NQ,SELL,1,14711.5,2022-02-04 13:26:20,2.15,20,33
NQ,SELL,1,14710.5,2022-02-04 13:26:20,2.15,21,37
NQ,SELL,1,14712.5,2022-02-04 13:26:20,2.15,22,53
NQ,SELL,1,14707.75,2022-02-04 13:27:15,2.15,23,41
NQ,SELL,1,14709.75,2022-02-04 14:13:00,2.15,24,45
NQ,BUY,1,14717.75,2022-02-04 14:24:00,2.15,25,55
NQ,BUY,1,14721.75,2022-02-04 14:24:00,2.15,26,59
NQ,BUY,1,14722.75,2022-02-04 14:24:00,2.15,27,63
NQ,BUY,1,14721.0,2022-02-04 14:24:00,2.15,28,67
NQ,BUY,1,14718.25,2022-02-04 14:24:00,2.15,29,71
NQ,BUY,1,14714.0,2022-02-04 14:24:00,2.15,30,75
NQ,SELL,1,14723.0,2022-02-04 14:27:40,2.15,31,73
NQ,SELL,1,14747.75,2022-02-04 14:33:40,2.15,32,56
NQ,SELL,1,14747.75,2022-02-04 14:33:40,2.15,33,60
NQ,SELL,1,14754.25,2022-02-04 14:33:40,2.15,34,76
NQ,SELL,1,14762.75,2022-02-04 14:38:00,2.15,35,64
NQ,BUY,1,14593.75,2022-02-08 10:48:05,2.15,1,5
NQ,BUY,1,14592.25,2022-02-08 10:48:05,2.15,2,9
NQ,BUY,1,14591.25,2022-02-08 10:48:05,2.15,3,13
NQ,BUY,1,14592.25,2022-02-08 10:48:05,2.15,4,17
NQ,BUY,1,14593.25,2022-02-08 10:48:05,2.15,5,21
NQ,BUY,1,14597.0,2022-02-08 10:48:05,2.15,6,25
NQ,SELL,1,14613.75,2022-02-08 10:53:35,2.15,7,6
NQ,SELL,1,14615.25,2022-02-08 10:53:35,2.15,8,10
NQ,SELL,1,14625.5,2022-02-08 10:54:05,2.15,9,14
NQ,SELL,1,14659.25,2022-02-08 11:13:40,2.15,10,18
NQ,SELL,1,14668.25,2022-02-08 11:13:55,2.15,11,22
NQ,SELL,1,14669.25,2022-02-08 11:13:55,2.15,12,26
NQ,BUY,1,14653.75,2022-02-08 11:24:05,2.15,13,29
NQ,BUY,1,14654.0,2022-02-08 11:24:05,2.15,14,33
NQ,BUY,1,14654.75,2022-02-08 11:24:05,2.15,15,37
NQ,BUY,1,14657.25,2022-02-08 11:24:05,2.15,16,41
NQ,BUY,1,14657.75,2022-02-08 11:24:05,2.15,17,45
NQ,BUY,1,14654.25,2022-02-08 11:24:05,2.15,18,49
NQ,SELL,1,14673.75,2022-02-08 11:30:35,2.15,19,30
NQ,SELL,1,14675.25,2022-02-08 11:30:35,2.15,20,34
NQ,BUY,1,14721.0,2022-02-08 15:36:00,2.15,1,4
NQ,BUY,1,14717.25,2022-02-08 15:36:00,2.15,2,8
NQ,BUY,1,14718.5,2022-02-08 15:36:00,2.15,3,12
NQ,BUY,1,14859.5,2022-02-09 04:12:00,2.15,1,20
NQ,BUY,1,14859.75,2022-02-09 04:12:00,2.15,2,24
NQ,BUY,1,14860.5,2022-02-09 04:12:00,2.15,3,28
NQ,BUY,1,14860.5,2022-02-09 04:12:00,2.15,4,32
NQ,BUY,1,14860.0,2022-02-09 04:12:00,2.15,5,36
NQ,BUY,1,14860.5,2022-02-09 04:12:00,2.15,6,40
NQ,SELL,1,14838.75,2022-02-09 05:01:05,2.15,7,22
NQ,SELL,1,14838.75,2022-02-09 05:01:05,2.15,8,26
NQ,SELL,1,14894.5,2022-02-09 06:54:50,2.15,9,29
NQ,SELL,1,14928.5,2022-02-09 07:10:50,2.15,10,33
NQ,SELL,1,14935.0,2022-02-09 08:10:35,2.15,11,37
NQ,SELL,1,14936.0,2022-02-09 08:10:35,2.15,12,41
NQ,BUY,1,14982.75,2022-02-09 13:12:00,2.15,1,4
NQ,BUY,1,14981.25,2022-02-09 13:12:00,2.15,2,8
NQ,BUY,1,14979.5,2022-02-09 13:12:00,2.15,3,12
NQ,BUY,1,14980.75,2022-02-09 13:12:00,2.15,4,16
NQ,BUY,1,14981.75,2022-02-09 13:12:00,2.15,5,20
NQ,BUY,1,14982.75,2022-02-09 13:12:00,2.15,6,24
NQ,SELL,1,14962.5,2022-02-09 13:39:20,2.15,7,6
NQ,SELL,1,14963.0,2022-02-09 13:39:20,2.15,8,10
NQ,SELL,1,15013.5,2022-02-09 14:14:20,2.15,9,13
NQ,SELL,1,14992.75,2022-02-09 15:41:20,2.15,10,22
NQ,SELL,1,14992.25,2022-02-09 15:41:20,2.15,11,26
NQ,SELL,1,15048.75,2022-02-09 16:20:05,2.15,12,17
NQ,BUY,1,15053.5,2022-02-09 16:48:00,2.15,13,28
NQ,BUY,1,15054.0,2022-02-09 16:48:00,2.15,14,32
NQ,BUY,1,15054.25,2022-02-09 16:48:00,2.15,15,36
NQ,BUY,1,15054.75,2022-02-09 16:48:00,2.15,16,40
NQ,BUY,1,15054.25,2022-02-09 16:48:00,2.15,17,44
NQ,BUY,1,15054.5,2022-02-09 16:48:00,2.15,18,48
NQ,SELL,1,15033.5,2022-02-09 18:43:40,2.15,19,30
NQ,SELL,1,15033.5,2022-02-09 18:43:40,2.15,20,34
NQ,SELL,1,15004.25,2022-02-09 20:13:25,2.15,21,38
NQ,SELL,1,14989.25,2022-02-09 20:13:25,2.15,22,42
NQ,SELL,1,14984.75,2022-02-09 20:30:10,2.15,23,46
NQ,SELL,1,14999.5,2022-02-09 20:30:10,2.15,24,50
